dataset_id,file_code,NCBI_SRA_accession,NCBI_SRA_biosample,sample_code,DNA_RNA,fraction_name,sample_fixation,reads_total,reads_corrected_total,reads_corrected_photo,reads_final,project,cruise,station_id,date,depth_level,depth,elevation,substrate,latitude,longitude,site_name,country,oceanic_region,biome,vegetation,climate,bottom_depth,temperature,salinity,ice_coverage,Chla,NO3,NH4,PO4,Si,dataset_code,dataset_name,gene,gene_region,organelle,region,ecosystem,ecosystem_climate,substrate_type,label
390,SRR15570411,SRR15570411,SAMN20857579,FC900,DNA,total,,,15819,10708,15836,Spring Bloom II,TAN1212,7851,2012-09-30,surface,10,,water,-38.9013,-179.602,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3580,14.18,35.2209,,0.39,3.99,,0.448,1.92,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7851-surface-water
390,SRR15570412,SRR15570412,SAMN20857578,FC814,DNA,total,,,16265,1918,16480,Spring Bloom II,TAN1212,7841,2012-09-29,mesopelagic,300,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.37,35.225,,0.02,5.28,,0.519,1.98,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-mesopelagic-water
390,SRR15570413,SRR15570413,SAMN20857577,FC806-bis,DNA,total,,,17980,3942,18166,Spring Bloom II,TAN1212,7841,2012-09-29,mesopelagic,200,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.39,35.2304,,0.06,5.05,,0.489,1.94,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-mesopelagic-water
390,SRR15570414,SRR15570414,SAMN20857576,FC806,DNA,total,,,9894,2356,9963,Spring Bloom II,TAN1212,7841,2012-09-29,mesopelagic,200,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.39,35.2304,,0.06,5.05,,0.489,1.94,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-mesopelagic-water
390,SRR15570415,SRR15570415,SAMN20857325,CS7-50m,DNA,total,,,29925,8292,30177,Cross-shelf,TAN1604,8565,2016-05-20,euphotic,50,,water,-35.7825,175.165,Cross-shelf,New Zealand,South West Pacific Ocean,,,,135,19.9,35.6129,,0.33,0.11,,0.026,1.13,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-8565-euphotic-water
390,SRR15570416,SRR15570416,SAMN20857575,FC798-bis,DNA,total,,,12334,3891,12378,Spring Bloom II,TAN1212,7841,2012-09-29,euphotic,100,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.39,35.2345,,0.12,4.9,,0.528,1.94,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-euphotic-water
390,SRR15570417,SRR15570417,SAMN20857574,FC798,DNA,total,,,8178,2631,8214,Spring Bloom II,TAN1212,7841,2012-09-29,euphotic,100,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.39,35.2345,,0.12,4.9,,0.528,1.94,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-euphotic-water
390,SRR15570418,SRR15570418,SAMN20857573,FC790-bis,DNA,total,,,21238,6524,21278,Spring Bloom II,TAN1212,7841,2012-09-29,euphotic,50,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.45,35.2271,,0.43,4.23,,0.492,1.86,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-euphotic-water
390,SRR15570419,SRR15570419,SAMN20857572,FC790,DNA,total,,,16754,4890,16765,Spring Bloom II,TAN1212,7841,2012-09-29,euphotic,50,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.45,35.2271,,0.43,4.23,,0.492,1.86,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-euphotic-water
390,SRR15570420,SRR15570420,SAMN20857571,FC782-bis,DNA,total,,,14005,7304,14052,Spring Bloom II,TAN1212,7841,2012-09-29,euphotic,30,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.47,35.2246,,0.51,4.06,,0.422,1.83,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-euphotic-water
390,SRR15570421,SRR15570421,SAMN20857570,FC782,DNA,total,,,14355,7712,14403,Spring Bloom II,TAN1212,7841,2012-09-29,euphotic,30,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.47,35.2246,,0.51,4.06,,0.422,1.83,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-euphotic-water
390,SRR15570422,SRR15570422,SAMN20857569,FC774-bis,DNA,total,,,16849,9327,16864,Spring Bloom II,TAN1212,7841,2012-09-29,surface,10,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.46,35.2236,,0.52,4.15,,0.506,1.88,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-surface-water
390,SRR15570423,SRR15570423,SAMN20857568,FC774,DNA,total,,,14659,8116,14711,Spring Bloom II,TAN1212,7841,2012-09-29,surface,10,,water,-38.954,-179.652,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3583,13.46,35.2236,,0.52,4.15,,0.506,1.88,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7841-surface-water
390,SRR15570424,SRR15570424,SAMN20857567,FC746,DNA,total,,,20711,1958,21256,Spring Bloom II,TAN1212,7839,2012-09-28,mesopelagic,300,,water,-38.8378,-179.576,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3581,13.05,35.1619,,0.02,7.21,,0.592,2.38,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7839-mesopelagic-water
390,SRR15570425,SRR15570425,SAMN20857566,FC738,DNA,total,,,18647,5990,18875,Spring Bloom II,TAN1212,7839,2012-09-28,mesopelagic,200,,water,-38.8378,-179.576,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3581,13.38,35.2303,,0.07,5.13,,0.503,2,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7839-mesopelagic-water
390,SRR15570426,SRR15570426,SAMN20857324,CS7-30m,DNA,total,,,26913,7330,27091,Cross-shelf,TAN1604,8565,2017-05-20,euphotic,30,,water,-35.7825,175.165,Cross-shelf,New Zealand,South West Pacific Ocean,,,,135,19.9,35.6137,,0.35,0.09,,0.034,1.09,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-8565-euphotic-water
390,SRR15570427,SRR15570427,SAMN20857565,FC730,DNA,total,,,20712,7538,20872,Spring Bloom II,TAN1212,7839,2012-09-28,euphotic,100,,water,-38.8378,-179.576,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3581,13.39,35.2349,,0.15,4.84,,0.466,1.91,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7839-euphotic-water
390,SRR15570428,SRR15570428,SAMN20857564,FC722,DNA,total,,,20502,12705,20562,Spring Bloom II,TAN1212,7839,2012-09-28,euphotic,50,,water,-38.8378,-179.576,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3581,13.41,35.2372,,0.36,4.55,,0.474,2.03,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7839-euphotic-water
390,SRR15570429,SRR15570429,SAMN20857563,FC714,DNA,total,,,22016,13461,22057,Spring Bloom II,TAN1212,7839,2012-09-28,euphotic,30,,water,-38.8378,-179.576,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3581,13.46,35.2399,,0.43,4.29,,0.427,1.93,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7839-euphotic-water
390,SRR15570430,SRR15570430,SAMN20857562,FC706,DNA,total,,,29598,18918,29610,Spring Bloom II,TAN1212,7839,2012-09-28,surface,10,,water,-38.8378,-179.576,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3581,13.48,35.2355,,0.25,4.2,,0.433,1.93,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7839-surface-water
390,SRR15570431,SRR15570431,SAMN20857561,FC646,DNA,total,,,31983,8320,32560,Spring Bloom II,TAN1212,7835,2012-09-27,mesopelagic,300,,water,-38.9163,-179.463,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3555,13.4,35.2328,,0.05,5.07,,0.52,1.99,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7835-mesopelagic-water
390,SRR15570432,SRR15570432,SAMN20857560,FC638,DNA,total,,,19464,5623,19627,Spring Bloom II,TAN1212,7835,2012-09-27,mesopelagic,200,,water,-38.9163,-179.463,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3555,13.38,35.2312,,0.06,5.01,,0.5,1.95,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7835-mesopelagic-water
390,SRR15570433,SRR15570433,SAMN20857559,FC630,DNA,total,,,18156,7920,18253,Spring Bloom II,TAN1212,7835,2012-09-27,euphotic,100,,water,-38.9163,-179.463,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3555,13.38,35.2339,,0.15,5,,0.512,1.99,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7835-euphotic-water
390,SRR15570434,SRR15570434,SAMN20857558,FC614,DNA,total,,,19207,10859,19247,Spring Bloom II,TAN1212,7835,2012-09-27,euphotic,30,,water,-38.9163,-179.463,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3555,13.42,35.2392,,0.345,4.57,,0.443,1.92,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7835-euphotic-water
390,SRR15570435,SRR15570435,SAMN20857557,FC606,DNA,total,,,26321,13319,26331,Spring Bloom II,TAN1212,7835,2012-09-27,surface,10,,water,-38.9163,-179.463,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3555,13.43,35.239,,0.35,4.55,,0.473,1.9,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7835-surface-water
390,SRR15570437,SRR15570437,SAMN20857323,CS7-10m,DNA,total,,,31110,9174,31408,Cross-shelf,TAN1604,8565,2017-05-20,surface,10,,water,-35.7825,175.165,Cross-shelf,New Zealand,South West Pacific Ocean,,,,135,19.89,35.6139,,0.38,0.11,,0.042,1.26,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-8565-surface-water
390,SRR15570438,SRR15570438,SAMN20857555,FC567,DNA,total,,,28779,7603,29155,Spring Bloom II,TAN1212,7824,2012-09-26,mesopelagic,300,,water,-38.9818,-179.449,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.39,35.2282,,0.06,5.07,,0.52,1.99,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7824-mesopelagic-water
390,SRR15570439,SRR15570439,SAMN20857554,FC559,DNA,total,,,10057,3468,10090,Spring Bloom II,TAN1212,7824,2012-09-26,mesopelagic,200,,water,-38.9818,-179.449,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.39,35.233,,0.11,5.01,,0.5,1.95,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7824-mesopelagic-water
390,SRR15570440,SRR15570440,SAMN20857553,FC551,DNA,total,,,25732,8856,25931,Spring Bloom II,TAN1212,7824,2012-09-26,euphotic,100,,water,-38.9818,-179.449,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.38,35.2328,,0.12,5,,0.512,1.99,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7824-euphotic-water
390,SRR15570441,SRR15570441,SAMN20857552,FC543,DNA,total,,,25475,11629,25502,Spring Bloom II,TAN1212,7824,2012-09-26,euphotic,50,,water,-38.9818,-179.449,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.39,35.2358,,0.33,4.71,,0.475,1.9,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7824-euphotic-water
390,SRR15570442,SRR15570442,SAMN20857551,FC535,DNA,total,,,23903,14191,23953,Spring Bloom II,TAN1212,7824,2012-09-26,euphotic,30,,water,-38.9818,-179.449,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.41,35.2381,,0.395,4.57,,0.443,1.92,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7824-euphotic-water
390,SRR15570443,SRR15570443,SAMN20857550,FC527,DNA,total,,,15297,10332,15353,Spring Bloom II,TAN1212,7824,2012-09-26,surface,10,,water,-38.9818,-179.449,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.43,35.2391,,0.425,4.55,,0.473,1.9,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7824-surface-water
390,SRR15570448,SRR15570448,SAMN20857316,CS25-100m,DNA,total,,,24223,2083,25154,Cross-shelf,TAN1604,8531,2016-05-14,euphotic,100,,water,-33.376,176.386,Cross-shelf,New Zealand,South West Pacific Ocean,,,,2635,18.81,35.6905,,0.125,0.25,,0.053,0.57,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-8531-euphotic-water
390,SRR15570457,SRR15570457,SAMN20857537,FC445,DNA,total,,,27713,7241,28119,Spring Bloom II,TAN1212,7821,2012-09-25,mesopelagic,300,,water,-39.0002,-179.479,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.39,35.2295,,0.05,5.18,,0.509,1.97,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7821-mesopelagic-water
390,SRR15570458,SRR15570458,SAMN20857536,FC437,DNA,total,,,28167,8132,28317,Spring Bloom II,TAN1212,7821,2012-09-25,mesopelagic,200,,water,-39.0002,-179.479,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.4,35.2339,,0.12,4.97,,0.49,1.91,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7821-mesopelagic-water
390,SRR15570459,SRR15570459,SAMN20857321,CS25-90m,DNA,total,,,39059,7004,40388,Cross-shelf,TAN1604,8531,2016-05-14,euphotic,90,,water,-33.376,176.386,Cross-shelf,New Zealand,South West Pacific Ocean,,,,2635,19.53,35.6952,,0.182,0.05,,0.042,0.54,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-8531-euphotic-water
390,SRR15570460,SRR15570460,SAMN20857535,FC429,DNA,total,,,10576,5151,10603,Spring Bloom II,TAN1212,7821,2012-09-25,euphotic,100,,water,-39.0002,-179.479,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.39,35.2344,,0.185,4.89,,0.497,2,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7821-euphotic-water
390,SRR15570461,SRR15570461,SAMN20857534,FC421,DNA,total,,,18714,10249,18783,Spring Bloom II,TAN1212,7821,2012-09-25,euphotic,50,,water,-39.0002,-179.479,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.38,35.2352,,0.31,4.78,,0.488,1.93,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7821-euphotic-water
390,SRR15570462,SRR15570462,SAMN20857533,FC413,DNA,total,,,15414,5215,15586,Spring Bloom II,TAN1212,7821,2012-09-25,euphotic,30,,water,-39.0002,-179.479,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.38,35.2359,,0.31,4.67,,0.482,1.86,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7821-euphotic-water
390,SRR15570463,SRR15570463,SAMN20857532,FC405,DNA,total,,,23212,9449,23247,Spring Bloom II,TAN1212,7821,2012-09-25,surface,10,,water,-39.0002,-179.479,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3550,13.38,35.236,,0.295,4.74,,0.463,1.84,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7821-surface-water
390,SRR15570464,SRR15570464,SAMN20857531,FC353,DNA,total,,,28830,7523,29190,Spring Bloom II,TAN1212,7818,2012-09-24,mesopelagic,300,,water,-38.9988,-179.464,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3548,13.41,35.233,,0.06,5.22,,0.5,1.94,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7818-mesopelagic-water
390,SRR15570465,SRR15570465,SAMN20857530,FC345,DNA,total,,,31652,11680,31794,Spring Bloom II,TAN1212,7818,2012-09-24,mesopelagic,200,,water,-38.9988,-179.464,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3548,13.4,35.2343,,0.12,5.12,,0.52,1.97,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7818-mesopelagic-water
390,SRR15570466,SRR15570466,SAMN20857529,FC337,DNA,total,,,23274,7633,23375,Spring Bloom II,TAN1212,7818,2012-09-24,euphotic,100,,water,-38.9988,-179.464,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3548,13.39,35.2346,,0.17,5.07,,0.483,1.98,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7818-euphotic-water
390,SRR15570467,SRR15570467,SAMN20857528,FC329,DNA,total,,,21068,6800,21117,Spring Bloom II,TAN1212,7818,2012-09-24,euphotic,50,,water,-38.9988,-179.464,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3548,13.39,35.235,,0.255,4.86,,0.488,1.91,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7818-euphotic-water
390,SRR15570468,SRR15570468,SAMN20857527,FC321,DNA,total,,,29308,18319,29363,Spring Bloom II,TAN1212,7818,2012-09-24,euphotic,30,,water,-38.9988,-179.464,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3548,13.41,35.2375,,0.275,4.74,,0.489,1.9,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7818-euphotic-water
390,SRR15570469,SRR15570469,SAMN20857526,FC313,DNA,total,,,15624,10436,15666,Spring Bloom II,TAN1212,7818,2012-09-24,surface,10,,water,-38.9988,-179.464,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3548,13.42,35.2378,,0.25,4.76,,0.503,1.9,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7818-surface-water
390,SRR15570470,SRR15570470,SAMN20857320,CS25-80m,DNA,total,,,16679,1611,16888,Cross-shelf,TAN1604,8531,2016-05-14,euphotic,80,,water,-33.376,176.386,Cross-shelf,New Zealand,South West Pacific Ocean,,,,2635,19.94,35.7295,,0.192,0.02,,0.011,0.47,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-8531-euphotic-water
390,SRR15570471,SRR15570471,SAMN20857525,FC281,DNA,total,,,26309,6845,26686,Spring Bloom II,TAN1212,7815,2012-09-23,mesopelagic,300,,water,-39.0007,-179.356,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3528,13.37,35.2242,,0.05,5.47,,0.457,1.83,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7815-mesopelagic-water
390,SRR15570472,SRR15570472,SAMN20857524,FC273,DNA,total,,,29834,12263,29957,Spring Bloom II,TAN1212,7815,2012-09-23,mesopelagic,200,,water,-39.0007,-179.356,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3528,13.4,35.2345,,0.155,5.01,,0.449,1.89,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7815-mesopelagic-water
390,SRR15570473,SRR15570473,SAMN20857523,FC265,DNA,total,,,15771,7640,15803,Spring Bloom II,TAN1212,7815,2012-09-23,euphotic,100,,water,-39.0007,-179.356,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3528,13.39,35.2345,,0.2,4.96,,0.442,1.87,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7815-euphotic-water
390,SRR15570474,SRR15570474,SAMN20857522,FC257,DNA,total,,,23786,10197,23907,Spring Bloom II,TAN1212,7815,2012-09-23,euphotic,50,,water,-39.0007,-179.356,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3528,13.38,35.2347,,0.25,4.94,,0.477,1.87,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7815-euphotic-water
390,SRR15570475,SRR15570475,SAMN20857521,FC249,DNA,total,,,25327,12754,25392,Spring Bloom II,TAN1212,7815,2012-09-23,euphotic,30,,water,-39.0007,-179.356,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3528,13.38,35.2348,,0.26,4.86,,0.481,1.98,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7815-euphotic-water
390,SRR15570476,SRR15570476,SAMN20857520,FC241,DNA,total,,,24647,10816,24718,Spring Bloom II,TAN1212,7815,2012-09-23,surface,10,,water,-39.0007,-179.356,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3528,13.39,35.2356,,0.25,4.79,,0.429,1.88,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7815-surface-water
390,SRR15570477,SRR15570477,SAMN20857519,FC2305,DNA,total,,,19253,7179,19392,Spring Bloom II,TAN1212,7879,2012-10-05,euphotic,50,,water,-39.0767,179.738,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3594.4,14,35.2773,,0.735,,,,,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7879-euphotic-water
390,SRR15570478,SRR15570478,SAMN20857518,FC2301,DNA,total,,,24733,10758,24855,Spring Bloom II,TAN1212,7879,2012-10-05,euphotic,30,,water,-39.0767,179.738,STW SpringBloom,New Zealand,South West Pacific Ocean,,,,3594.4,14.16,35.2793,,0.843333,,,,,South_West_Pacific_2009_2018,Pacific South West - NIWA - 2009-2018,18S rRNA,V4,nucleus,South West Pacific Ocean,oceanic,temperate,water,390-South_West_Pacific_2009_2018-7879-euphotic-water
